id,category,subcategory,address,subdivision,modified,neighborhood,lot_size,acres,year_built,style,heating,sqft,bedrooms,full_baths,half_baths
06079918141150000,RP,Residential Property,1393 KENYON DR,KNOLLS AT HILLCREST,10/13/2020 11:31:57 AM,206.010.E,"6,000",,2014,03 - Ranch,5 - Forced Air,1905,2,2,0
06079918141170000,RP,Residential Property,1407 KENYON DR,KNOLLS AT HILLCREST,10/13/2020 11:29:57 AM,206.010.E,"6,000",,2012,08 - Conventional,5 - Forced Air,2334,2,2,1
06079918141190000,RP,Residential Property,1421 KENYON DR,KNOLLS AT HILLCREST,10/13/2020 11:30:08 AM,206.010.E,"6,000",,2015,08 - Conventional,5 - Forced Air,2213,2,3,1
06079918141210000,RP,Residential Property,1435 KENYON DR,KNOLLS AT HILLCREST,10/13/2020 11:27:58 AM,206.010.E,"6,000",,2016,03 - Ranch,5 - Forced Air,1927,2,2,0
06079918141230000,RP,Residential Property,1449 KENYON DR,KNOLLS AT HILLCREST,10/13/2020 11:28:48 AM,206.010.E,"6,000",,2017,03 - Ranch,5 - Forced Air,1834,2,2,0
06079918141250000,RP,Residential Property,1463 KENYON DR,KNOLLS AT HILLCREST,10/13/2020 11:28:13 AM,206.010.E,"6,000",,2017,08 - Conventional,5 - Forced Air,2164,2,2,1
06079918141270000,RP,Residential Property,1477 KENYON DR,KNOLLS AT HILLCREST,10/13/2020 11:34:27 AM,206.010.E,"6,000",,2017,08 - Conventional,5 - Forced Air,2144,2,2,1
06079918141290000,RP,Residential Property,1489 KENYON DR,KNOLLS AT HILLCREST,10/13/2020 11:38:17 AM,206.010.E,"7,000",,2015,03 - Ranch,5 - Forced Air,1987,2,2,0
06079918141316500,RP,Residential Property,,KNOLLS AT HILLCREST,10/13/2020 11:25:39 AM,206.010.E,"222,853",,,,,,,,
06079918142016500,RP,Residential Property,,KNOLLS AT HILLCREST,10/13/2020 11:32:35 AM,206.010.E,"105,110",,,,,,,,
06079918142030000,RP,Residential Property,818 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:24:01 AM,206.010.E,"8,098",,2012,03 - Ranch,2 - Hot Water/Water Radiant,2018,2,2,0
06079918142050000,RP,Residential Property,834 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 1:01:49 PM,206.010.E,"6,000",,2017,03 - Ranch,5 - Forced Air,1927,2,2,1
06079918142070000,RP,Residential Property,854 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 1:01:49 PM,206.010.E,"6,000",,2018,03 - Ranch,5 - Forced Air,1673,2,2,0
06079918142090000,RP,Residential Property,870 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:23:25 AM,206.010.E,"6,000",,2014,03 - Ranch,5 - Forced Air,1881,2,2,0
06079918142110000,RP,Residential Property,902 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:35:57 AM,206.010.E,"7,000",,2018,03 - Ranch,5 - Forced Air,1869,2,2,0
06079918142130000,RP,Residential Property,914 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:33:09 AM,206.010.E,"6,000",,2018,03 - Ranch,5 - Forced Air,1942,2,2,0
06079918142150000,RP,Residential Property,932 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:25:59 AM,206.010.E,"6,000",,2018,03 - Ranch,5 - Forced Air,1437,2,2,0
06079918142170000,RP,Residential Property,950 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:36:45 AM,206.010.E,"6,000",,2016,03 - Ranch,5 - Forced Air,1559,2,0,2
06079918142190000,RP,Residential Property,980 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:38:28 AM,206.010.E,"7,000",,2018,03 - Ranch,5 - Forced Air,2012,2,2,0
06079918142210000,RP,Residential Property,994 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:36:50 AM,206.010.E,"6,005",,2018,03 - Ranch,5 - Forced Air,1942,3,2,0
06079918142230000,RP,Residential Property,1012 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:24:39 AM,206.010.E,"6,365",,2017,08 - Conventional,5 - Forced Air,2144,2,2,1
06079918142250000,RP,Residential Property,1028 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:25:25 AM,206.010.E,"6,545",,2015,08 - Conventional,5 - Forced Air,2139,2,2,1
06079918142270000,RP,Residential Property,1484 POST DR,KNOLLS AT HILLCREST,10/13/2020 11:33:05 AM,206.010.E,"7,000",,2013,08 - Conventional,6 - Heat Pump,1750,3,2,1
06079918142290000,RP,Residential Property,1470 POST DR,KNOLLS AT HILLCREST,10/13/2020 11:33:26 AM,206.010.E,"6,000",,2017,08 - Conventional,5 - Forced Air,1539,4,2,1
06079918142310000,RP,Residential Property,1456 POST DR,KNOLLS AT HILLCREST,10/13/2020 11:31:11 AM,206.010.E,"6,000",,,,,,,,
06079918142330000,RP,Residential Property,1442 POST DR,KNOLLS AT HILLCREST,10/13/2020 11:36:11 AM,206.010.E,"6,000",,2018,08 - Conventional,5 - Forced Air,2175,2,2,0
06079918142350000,RP,Residential Property,1428 POST DR,KNOLLS AT HILLCREST,10/13/2020 11:35:14 AM,206.010.E,"6,000",,2008,08 - Conventional,5 - Forced Air,2221,3,3,0
06079918142370000,RP,Residential Property,1412 POST DR,KNOLLS AT HILLCREST,10/13/2020 11:24:12 AM,206.010.E,"7,000",,2008,03 - Ranch,5 - Forced Air,2002,2,2,0
06079918143010000,RP,Residential Property,1386 POST DR,KNOLLS AT HILLCREST,10/13/2020 11:25:15 AM,206.010.E,"7,500",,2017,03 - Ranch,5 - Forced Air,1528,2,2,0
06079918143030000,RP,Residential Property,1372 POST DR,KNOLLS AT HILLCREST,10/13/2020 11:38:32 AM,206.010.E,"6,416",,2017,03 - Ranch,5 - Forced Air,2012,2,2,0
06079918143050000,RP,Residential Property,1358 POST DR,KNOLLS AT HILLCREST,10/13/2020 11:27:49 AM,206.010.E,"6,487",,2013,03 - Ranch,5 - Forced Air,2012,2,2,1
06079918143070000,RP,Residential Property,1344 POST DR,KNOLLS AT HILLCREST,10/13/2020 1:01:49 PM,206.010.E,"6,299",,2019,08 - Conventional,5 - Forced Air,1961,3,2,1
06079918143090000,RP,Residential Property,1332 POST DR,KNOLLS AT HILLCREST,10/13/2020 1:01:49 PM,206.010.E,"5,500",,2016,08 - Conventional,5 - Forced Air,1528,2,2,1
06079918143110000,RP,Residential Property,1320 POST DR,KNOLLS AT HILLCREST,10/13/2020 1:01:49 PM,206.010.E,"6,000",,2016,08 - Conventional,5 - Forced Air,1528,2,2,1
06079918143130000,RP,Residential Property,1308 POST DR,KNOLLS AT HILLCREST,10/13/2020 11:30:49 AM,206.010.E,"7,505",,2019,08 - Conventional,5 - Forced Air,1961,4,4,1
06079918144010000,RP,Commercial Property,1333 POST DR,KNOLLS AT HILLCREST,10/13/2020 11:25:58 AM,206.010.E,"48,667",,,,,,,,
06079918144100000,RP,Commercial Property,1375 POST DR,KNOLLS AT HILLCREST,10/13/2020 11:27:57 AM,206.010.E,"31,630",,,,,,,,
06079918144150000,RP,Residential Property,901 KNOLLS DR,KNOLLS AT HILLCREST,10/13/2020 11:39:41 AM,206.010.E,"185,852",,,,,,,,
06079918145010000,RP,Residential Property,1416 KENYON DR,KNOLLS AT HILLCREST,10/13/2020 11:27:00 AM,206.010.E,"7,300",,2012,08 - Conventional,5 - Forced Air,3082,2,2,1
06079918145030000,RP,Residential Property,1432 KENYON DR,KNOLLS AT HILLCREST,10/13/2020 11:30:37 AM,206.010.E,"5,950",,2017,03 - Ranch,5 - Forced Air,1910,2,2,0
06079918145050000,RP,Residential Property,1446 KENYON DR,KNOLLS AT HILLCREST,10/13/2020 11:29:17 AM,206.010.E,"5,950",,2017,03 - Ranch,5 - Forced Air,1910,2,2,0
06079918145070000,RP,Residential Property,1460 KENYON DR,KNOLLS AT HILLCREST,10/13/2020 11:33:06 AM,206.010.E,"8,300",,2018,03 - Ranch,5 - Forced Air,2171,3,2,0
06079918145090000,RP,Residential Property,815 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:27:49 AM,206.010.E,"8,300",,2018,08 - Conventional,5 - Forced Air,528,0,1,0
06079918145110000,RP,Residential Property,835 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:31:21 AM,206.010.E,"5,000",,2015,03 - Ranch,5 - Forced Air,1530,2,2,0
06079918145130000,RP,Residential Property,853 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:34:02 AM,206.010.E,"5,700",,2015,03 - Ranch,5 - Forced Air,1752,2,2,0
06079918145150000,RP,Residential Property,869 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:24:20 AM,206.010.E,"5,000",,2014,03 - Ranch,5 - Forced Air,1529,2,2,0
06079918145170000,RP,Residential Property,893 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:35:08 AM,206.010.E,"5,000",,2010,03 - Ranch,2 - Hot Water/Water Radiant,1583,2,2,0
06079918145190000,RP,Residential Property,905 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:26:27 AM,206.010.E,"5,690",,2014,03 - Ranch,5 - Forced Air,1802,2,2,0
06079918145210000,RP,Residential Property,921 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:27:30 AM,206.010.E,"5,000",,2014,03 - Ranch,5 - Forced Air,1562,2,2,0
06079918145230000,RP,Residential Property,937 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:28:40 AM,206.010.E,"6,000",,2014,03 - Ranch,5 - Forced Air,1931,2,2,0
06079918145250000,RP,Residential Property,955 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:28:06 AM,206.010.E,"5,000",,2014,03 - Ranch,5 - Forced Air,1562,2,2,0
06079918145270000,RP,Residential Property,977 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:35:25 AM,206.010.E,"5,000",,2015,03 - Ranch,5 - Forced Air,1547,2,2,0
06079918145290000,RP,Residential Property,991 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:37:10 AM,206.010.E,"5,000",,2013,03 - Ranch,5 - Forced Air,1519,2,2,0
06079918145310000,RP,Residential Property,1001 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:31:14 AM,206.010.E,"6,000",,2016,03 - Ranch,5 - Forced Air,1860,2,0,2
06079918145330000,RP,Residential Property,1023 JOSEPHINE DR,KNOLLS AT HILLCREST,10/13/2020 11:39:56 AM,206.010.E,"7,690",,2018,03 - Ranch,5 - Forced Air,2553,2,2,0
06079918145350000,RP,Residential Property,1461 POST DR,KNOLLS AT HILLCREST,10/13/2020 11:35:42 AM,206.010.E,"7,800",,2016,03 - Ranch,5 - Forced Air,2120,2,2,0
06079918145370000,RP,Residential Property,1445 POST DR,KNOLLS AT HILLCREST,10/13/2020 11:27:56 AM,206.010.E,"5,950",,2013,03 - Ranch,5 - Forced Air,1887,2,2,0
06079918145390000,RP,Residential Property,1431 POST DR,KNOLLS AT HILLCREST,10/13/2020 11:32:37 AM,206.010.E,"5,950",,2013,03 - Ranch,5 - Forced Air,1915,2,2,0
06079918145410000,RP,Residential Property,1415 POST DR,KNOLLS AT HILLCREST,10/13/2020 11:27:04 AM,206.010.E,"7,300",,2008,08 - Conventional,5 - Forced Air,2989,2,2,1
06079918145430000,RP,Residential Property,986 KNOLLS DR,KNOLLS AT HILLCREST,10/13/2020 11:33:13 AM,206.010.E,"5,750",,2008,08 - Conventional,5 - Forced Air,1683,2,2,0
06079918145450000,RP,Residential Property,972 KNOLLS DR,KNOLLS AT HILLCREST,10/13/2020 11:30:56 AM,206.010.E,"5,000",,2008,03 - Ranch,5 - Forced Air,1554,2,2,0
06079918145470000,RP,Residential Property,964 KNOLLS DR,KNOLLS AT HILLCREST,10/13/2020 11:26:36 AM,206.010.E,"5,000",,2015,03 - Ranch,2 - Hot Water/Water Radiant,1593,2,2,0
06079918145490000,RP,Residential Property,958 KNOLLS DR,KNOLLS AT HILLCREST,10/13/2020 11:24:01 AM,206.010.E,"5,000",,2015,03 - Ranch,5 - Forced Air,1594,2,2,0
06079918145510000,RP,Residential Property,952 KNOLLS DR,KNOLLS AT HILLCREST,10/13/2020 11:32:50 AM,206.010.E,"6,250",,2015,03 - Ranch,5 - Forced Air,1934,2,2,0
06079918145530000,RP,Residential Property,946 KNOLLS DR,KNOLLS AT HILLCREST,10/13/2020 11:32:57 AM,206.010.E,"5,000",,2014,08 - Conventional,5 - Forced Air,1495,2,2,1
06079918145550000,RP,Residential Property,938 KNOLLS DR,KNOLLS AT HILLCREST,10/13/2020 11:29:00 AM,206.010.E,"5,000",,2016,08 - Conventional,5 - Forced Air,1485,2,2,1
06079918145570000,RP,Residential Property,920 KNOLLS DR,KNOLLS AT HILLCREST,10/13/2020 11:33:32 AM,206.010.E,"5,000",,2016,08 - Conventional,5 - Forced Air,1528,2,3,2
06079918145590000,RP,Residential Property,906 KNOLLS DR,KNOLLS AT HILLCREST,10/13/2020 11:31:04 AM,206.010.E,"5,000",,2016,08 - Conventional,5 - Forced Air,1528,2,2,1
06079918145610000,RP,Residential Property,890 KNOLLS DR,KNOLLS AT HILLCREST,10/13/2020 11:24:33 AM,206.010.E,"5,000",,2016,08 - Conventional,5 - Forced Air,1531,5,3,1
06079918145630000,RP,Residential Property,882 KNOLLS DR,KNOLLS AT HILLCREST,10/13/2020 11:25:11 AM,206.010.E,"6,250",,2013,03 - Ranch,5 - Forced Air,2074,2,2,0
06079918145650000,RP,Residential Property,876 KNOLLS DR,KNOLLS AT HILLCREST,10/13/2020 11:24:45 AM,206.010.E,"5,000",,2014,03 - Ranch,5 - Forced Air,1517,2,2,0
06079918145670000,RP,Residential Property,870 KNOLLS DR,KNOLLS AT HILLCREST,10/13/2020 11:38:46 AM,206.010.E,"5,000",,2014,03 - Ranch,5 - Forced Air,1511,2,2,0
06079918145690000,RP,Residential Property,866 KNOLLS DR,KNOLLS AT HILLCREST,10/13/2020 11:28:35 AM,206.010.E,"5,000",,2014,03 - Ranch,5 - Forced Air,1561,2,2,0
06079918145710000,RP,Residential Property,860 KNOLLS DR,KNOLLS AT HILLCREST,10/13/2020 11:32:12 AM,206.010.E,"5,750",,2015,03 - Ranch,2 - Hot Water/Water Radiant,1539,2,2,0
06079918158020000,RP,Government Property,,PROSPECT HILL ADD,10/13/2020 11:36:03 AM,206.010.A,"538,010",,,,,,,,
06079918190010000,RP,Residential Property,911 S CHURCH ST,BOZEMAN CREEK ANNEX,10/13/2020 11:33:50 AM,206.010.A,"15,700",,1954,03 - Ranch,5 - Forced Air,960,2,1,0
06079918190030000,RP,Residential Property,521 ICE POND RD,BOZEMAN CREEK ANNEX,10/13/2020 11:33:23 AM,206.010.A,"20,037",,1959,03 - Ranch,1 - Floor/Wall/Space,1262,3,1,0
06079918190050000,RP,Residential Property,507 ICE POND RD,BOZEMAN CREEK ANNEX,10/13/2020 11:31:04 AM,206.010.A,"16,117",,1968,03 - Ranch,7 - Electric Baseboard/Electric Radiant,1770,3,2,0
06079918190060000,RP,Residential Property,425 ICE POND RD,BOZEMAN CREEK ANNEX,10/13/2020 11:33:33 AM,206.010.A,"27,710",,1971,08 - Conventional,7 - Electric Baseboard/Electric Radiant,1882,3,2,0
06079918190070000,RP,Government Property,ICE POND RD,,10/13/2020 11:35:30 AM,206.010.A,"9,801",,,,,,,,
06079918190090000,RP,Residential Property,417 ICE POND RD,BOZEMAN CREEK ANNEX,10/13/2020 11:25:21 AM,206.010.A,"13,939",,1965,02 - Split Level,5 - Forced Air,2164,4,2,0
06079918190110000,RP,Residential Property,405 ICE POND RD,BOZEMAN CREEK ANNEX,10/13/2020 11:36:07 AM,206.010.A,"14,670",,2002,08 - Conventional,2 - Hot Water/Water Radiant,2016,4,2,1
06079918190120000,RP,Residential Property,905 S CHURCH ST,BOZEMAN CREEK ANNEX,10/13/2020 11:28:32 AM,206.010.A,"50,965",,1883,10 - Old Style,1 - Floor/Wall/Space,660,3,1,0
06079918190130000,RP,Residential Property,823 S CHURCH ST,,10/13/2020 11:31:05 AM,206.010.A,"45,738",,1901,10 - Old Style,1 - Floor/Wall/Space,1278,2,1,0
06079918190130900,RP,Residential Property,S CHURCH AVE,BOZEMAN CREEK ANNEX,10/13/2020 11:39:27 AM,206.010.A,"90,343",,1972,,,,,,
06079918190180000,RP,Residential Property,803 S CHURCH ST,BOZEMAN CREEK ANNEX,10/13/2020 11:23:07 AM,206.010.A,"71,003",,1955,08 - Conventional,5 - Forced Air,1888,3,2,0
06079918201010000,RP,Residential Property,1429 S GRAND AVE,BUTTE ADD,10/13/2020 11:23:01 AM,206.020.B,"16,100",,2002,04 - Modern,5 - Forced Air,2081,3,2,0
06079918201040000,RP,Residential Property,S GRAND AVE,BUTTE ADD,10/13/2020 11:24:45 AM,206.020.B,"7,000",,,,,,,,
06079918201080000,RP,Residential Property,1419 S GRAND AVE,BUTTE ADD,10/13/2020 11:26:58 AM,206.020.B,"7,000",,1953,03 - Ranch,5 - Forced Air,1064,4,2,0
06079918201120000,RP,Residential Property,1411 S GRAND AVE,BUTTE ADD,10/13/2020 11:25:01 AM,206.020.B,"14,000",,1958,03 - Ranch,5 - Forced Air,1248,6,2,0
06079918201140000,RP,Residential Property,1405 S GRAND AVE,BUTTE ADD,10/13/2020 11:29:14 AM,206.020.B,"6,020",,1940,10 - Old Style,2 - Hot Water/Water Radiant,882,3,2,0
06079918201160000,RP,Residential Property,208 W GRANT ST,BUTTE ADD,10/13/2020 11:28:30 AM,206.020.B,"7,980",,1964,02 - Split Level,2 - Hot Water/Water Radiant,1403,3,2,1
06079918201170000,RP,Residential Property,216 W GRANT ST,BUTTE ADD,10/13/2020 1:01:49 PM,206.020.B,"4,950",,1954,04 - Modern,5 - Forced Air,1706,5,3,0
06079918201190000,RP,Residential Property,1404 S 3RD AVE,BUTTE ADD,10/13/2020 11:36:09 AM,206.020.B,"6,675",,1955,08 - Conventional,5 - Forced Air,2442,6,3,0
06079918201230000,RP,Residential Property,1410 S 3RD ST,BUTTE ADD,10/13/2020 11:37:46 AM,206.020.B,"15,000",,1954,08 - Conventional,5 - Forced Air,1490,4,2,0
06079918201240000,RP,Residential Property,S 3RD AVE,BUTTE ADD,10/13/2020 11:35:48 AM,206.020.B,"3,875",,,,,,,,
06079918201270000,RP,Residential Property,1420 S 3RD ST,BUTTE ADD,10/13/2020 11:37:22 AM,206.020.B,"10,500",,1950,03 - Ranch,5 - Forced Air,1088,4,2,0
06079918201290000,RP,Residential Property,1424 S 3RD AVE,BUTTE ADD,10/13/2020 11:25:24 AM,206.020.B,"8,250",,1957,04 - Modern,5 - Forced Air,1306,5,2,0
06079918201320000,RP,Commercial Property,1428 S 3RD AVE,BUTTE ADD,10/13/2020 11:23:16 AM,206.020.B,"13,950",,1968,,,,,,
06079918202010000,RP,Commercial Property,1425 S WILLSON AVE,BUTTE ADD,10/13/2020 11:29:46 AM,206.020.B,"15,246",,1962,,,,,,
06079918202050000,RP,Government Property,,,10/13/2020 11:25:28 AM,206.010.A,566,,,,,,,,
06079918202080000,RP,Residential Property,1419 S WILLSON AVE,BUTTE ADD,10/13/2020 11:26:37 AM,206.020.B,"13,500",,1964,03 - Ranch,5 - Forced Air,1066,4,2,0
06079918202120000,RP,Commercial Property,1409 S WILLSON AVE,BUTTE ADD,10/13/2020 11:33:33 AM,206.020.B,"13,500",,1972,,,,,,
06079918202140000,RP,Residential Property,1405 S WILLSON AVE,BUTTE ADD,10/13/2020 11:31:25 AM,206.020.B,"6,750",,2008,03 - Ranch,5 - Forced Air,968,5,2,0
06079918202160000,RP,Residential Property,106 W GRANT ST,BUTTE ADD,10/13/2020 1:01:49 PM,206.020.B,"6,750",,1958,03 - Ranch,2 - Hot Water/Water Radiant,1235,5,2,1
06079918202170000,RP,Residential Property,116 W GRANT ST,BUTTE ADD,10/13/2020 11:24:35 AM,206.020.B,"6,000",,1956,10 - Old Style,1 - Floor/Wall/Space,1109,3,2,0
06079918202200000,RP,Residential Property,1404 S GRAND AVE,BUTTE ADD,10/13/2020 1:01:49 PM,206.020.B,"7,500",,1954,08 - Conventional,5 - Forced Air,1272,5,2,0
06079918202240000,RP,Residential Property,1414 S GRAND AVE,BUTTE ADD,10/13/2020 11:37:39 AM,206.020.B,"13,500",,1950,03 - Ranch,5 - Forced Air,1232,5,2,0
06079918202270000,RP,Residential Property,1420 S GRAND AVE,BUTTE ADD,10/13/2020 11:28:20 AM,206.020.B,"8,505",,1955,03 - Ranch,5 - Forced Air,1237,3,2,0
06079918202290000,RP,Residential Property,1424 S GRAND AVE,BUTTE ADD,10/13/2020 11:26:49 AM,206.020.B,"8,505",,1958,03 - Ranch,5 - Forced Air,1223,6,2,0
06079918202320000,RP,Residential Property,119 W LINCOLN ST,BUTTE ADD,10/13/2020 11:31:19 AM,206.020.B,"7,086",,1926,10 - Old Style,5 - Forced Air,1302,3,3,1
06079918202350000,RP,Residential Property,113 W LINCOLN ST,BUTTE ADD,10/13/2020 11:34:58 AM,206.020.B,"5,000",,2007,08 - Conventional,5 - Forced Air,1048,4,2,1
06079918203010000,RP,Residential Property,1408 S WILLSON AVE,BUTTE ADD,10/13/2020 11:36:54 AM,206.020.B,"9,780",,1960,03 - Ranch,5 - Forced Air,1040,3,2,0
06079918203030000,RP,Residential Property,1402 S WILLSON AVE,BUTTE ADD,10/13/2020 11:36:33 AM,206.020.B,"6,044",,1963,01 - Bi-Level,5 - Forced Air,1796,4,3,1
06079918203030100,RP,Government Property,,,10/13/2020 11:33:34 AM,206.020.B,871,,,,,,,,
06079918204050000,RP,Residential Property,1430 S WILLSON AVE,BUTTE ADD,10/13/2020 11:29:59 AM,206.020.B,"18,400",,1974,03 - Ranch,5 - Forced Air,982,4,2,0
06079918204150000,RP,Commercial Property,1422 S WILLSON AVE,BUTTE ADD,10/13/2020 11:33:36 AM,206.020.B,"13,619",,1955,,,,,,
06079918204160000,RP,Residential Property,1414 S WILLSON AVE,BUTTE ADD,10/13/2020 1:01:49 PM,206.020.B,"14,598",,,,,,,,
06079918205010000,RP,Residential Property,1211 S BLACK AVE,UNIVERSITY SUB,10/13/2020 11:28:48 AM,206.010.A,"8,000",,1964,02 - Split Level,2 - Hot Water/Water Radiant,1305,3,1,0
06079918205020000,RP,Residential Property,1207 S BLACK AVE,UNIVERSITY SUB,10/13/2020 11:40:12 AM,206.010.A,"21,307",,1965,04 - Modern,2 - Hot Water/Water Radiant,1494,3,1,1
