id,category,subcategory,address,subdivision,modified,neighborhood,lot_size,acres,year_built,style,heating,sqft,bedrooms,full_baths,half_baths
06079711401080000,RP,Commercial Property,67 LODGEPOLE LN,CORNERS FOUR BUSINESS PK 2,10/13/2020 11:37:27 AM,206.105.B,00,1.268,2002,,,,,,
06079711401100000,RP,Commercial Property,95 LODGEPOLE LN,CORNERS FOUR BUSINESS PK 2,11/6/2020 7:30:50 AM,206.105.B,00,1.268,2000,,,,,,
06079711401127000,RP,Condo/Townhouse Master,TIMBERLINE DR,TIMBERLINE COMMONS CONDO,10/13/2020 11:28:15 AM,206.105.B,00,2.016,,,,,,,
06079711401147000,RP,Condo/Townhouse Master,215/237 QUAIL RUN RD,QUAIL RUN COMMERCIAL CONDO,10/13/2020 11:39:40 AM,206.105.B,00,1.742,2006,,,,,,
06079711402017000,RP,Condo/Townhouse Master,440 ICE CENTER LN,ICE CENTER LANE CONDO,10/13/2020 11:38:52 AM,206.715.K,00,1.302,2013,,,,,,
06079711402057000,RP,Condo/Townhouse Master,380 ICE CENTER LN,FOUR CORNERS PROFESSIONAL PARK CONDO,10/13/2020 11:25:43 AM,206.105.B,00,1.398,2007,,,,,,
06079711402090000,RP,Commercial Property,ICE CENTER LN,MINOR SUB 376,10/13/2020 11:25:46 AM,206.105.B,00,1.73,2008,,,,,,
06079711402130000,RP,Commercial Property,260 ICE CENTER LN,MINOR SUB 376,10/13/2020 11:32:43 AM,206.105.B,00,1.44,2012,,,,,,
06079711410010000,RP,Commercial Property,28797 NORRIS RD,MINOR SUB 006B,10/13/2020 11:23:34 AM,206.105.B,00,3.15,1979,,,,,,
06079711410020000,RP,Commercial Property,70 TIMBERLINE DR,MINOR SUB 006B,10/13/2020 11:29:52 AM,206.105.B,00,3.15,2001,,,,,,
06079711410030000,RP,Commercial Property,20 TIMBERLINE DR,MINOR SUB 006B,10/13/2020 11:25:54 AM,206.105.B,00,2.64,1976,,,,,,
06079711410040000,RP,Commercial Property,55 TIMBERLINE DR,MINOR SUB 006A,10/13/2020 11:31:28 AM,206.105.B,00,1.491,1998,,,,,,
06079711410067000,RP,Condo/Townhouse Master,,MINOR SUB 006A,10/13/2020 1:01:49 PM,206.105.B,00,1.671,2006,,,,,,
06079711410120000,RP,Commercial Property,,,10/13/2020 11:31:23 AM,206.105.B,00,1.001,2007,,,,,,
06079711420010000,RP,Commercial Property,JACKRABBIT LN,NORTH STAR SUB PH 1,10/13/2020 11:28:22 AM,206.105.B,00,7.12,,,,,,,
06079711420057000,RP,Condo/Townhouse Master,VILLAGE CENTER LN,BLACK SPRING CONDO,10/13/2020 11:31:41 AM,206.105.B,00,2.42,,,,,,,
06079711420077000,RP,Condo/Townhouse Master,VILLAGE CENTER LN,DOUBLE DH CONDO,10/13/2020 11:26:28 AM,206.105.B,00,2.16,2015,,,,,,
06079711420090000,RP,Commercial Property,30 VILLAGE CENTER LN,NORTH STAR SUB PH 1,10/13/2020 11:29:46 AM,206.105.B,00,2.59,2019,,,,,,
06079711420136500,RP,Residential Property,,NORTH STAR SUB PH 1,10/13/2020 11:29:28 AM,206.105.B,00,6.43,,,,,,,
06079711421010000,RP,Commercial Property,VILLAGE CENTER LN,NORTH STAR SUB PH 1,10/13/2020 11:33:49 AM,206.105.B,00,0.92,2013,,,,,,
06079711421037000,RP,Condo/Townhouse Master,,LEIPHEIMER CONDO,10/13/2020 11:31:07 AM,206.105.B,00,1.37,2013,,,,,,
06079711421050000,RP,Commercial Property,60 QUAIL RUN RD,NORTH STAR SUB PH 1,10/13/2020 1:01:49 PM,206.105.B,00,1.01,2014,,,,,,
06079711421070000,RP,Commercial Property,38 QUAIL RUN RD,NORTH STAR SUB PH 1,10/13/2020 11:28:33 AM,206.105.B,00,0.77,,,,,,,
06079711421090000,RP,Commercial Property,NORRIS RD,NORTH STAR SUB PH 1,10/13/2020 11:33:28 AM,206.105.B,00,0.39,,,,,,,
06079711421110000,RP,Commercial Property,NORRIS RD,NORTH STAR SUB PH 1,10/13/2020 11:29:14 AM,206.105.B,00,0.39,,,,,,,
06079711421130000,RP,Commercial Property,28901 NORRIS RD,NORTH STAR SUB PH 1,10/13/2020 11:31:03 AM,206.105.B,00,0.4,2007,,,,,,
06079711421150000,RP,Commercial Property,VILLAGE CENTER LN,NORTH STAR SUB PH 1,10/13/2020 11:37:51 AM,206.105.B,00,0.68,,,,,,,
06079711422017000,RP,Condo/Townhouse Master,253 & 255 VILLAGE CENTER LN,GATEWAY CONDO,10/13/2020 11:36:51 AM,206.105.B,00,1.14,2018,,,,,,
06079711422050000,RP,Commercial Property,QUAIL RUN RD,NORTH STAR SUB PH 1,10/13/2020 11:26:36 AM,206.105.B,00,2.75,2015,,,,,,
06079711422090000,RP,Commercial Property,144 QUAIL RUN RD,NORTH STAR SUB PH 1,10/13/2020 11:28:43 AM,206.105.B,00,3.06,2012,,,,,,
06079711422110000,RP,Commercial Property,149 VILLAGE CENTER LN,NORTH STAR SUB PH 1,10/13/2020 11:40:01 AM,206.105.B,00,0.93,2011,,,,,,
06079711422130000,RP,Commercial Property,VILLAGE CENTER LN,NORTH STAR SUB PH 1,10/13/2020 11:35:33 AM,206.105.B,00,0.897,2013,,,,,,
06079711422150000,RP,Commercial Property,215 VILLAGE CENTER LN,NORTH STAR SUB PH 1,10/13/2020 11:28:07 AM,206.105.B,00,0.964,2015,,,,,,
06079711430010000,,,,,,,,,,,,,,,
06079711440010000,RP,Commercial Property,269 JACKRABBIT LN,GARDEN CENTER SUB,10/13/2020 11:30:38 AM,206.105.B,00,11.193,1996,,,,,,
06079711440100000,,,,,,,,,,,,,,,
06079711440120000,,,,,,,,,,,,,,,
06079711440140000,,,,,,,,,,,,,,,
06079711440160000,,,,,,,,,,,,,,,
06079711440180000,,,,,,,,,,,,,,,
06079711441010000,RP,Commercial Property,33 ICE CENTER LN,GARDEN CENTER SUB,10/13/2020 11:25:57 AM,206.105.B,00,1.5,2004,,,,,,
06079711441057000,RP,Condo/Townhouse Master,188 GARDEN DR,MILL TOWN PLAZA CONDO,10/13/2020 1:01:49 PM,206.105.B,00,3.145,2006,,,,,,
06079711441100000,RP,Commercial Property,,GARDEN CENTER SUB,10/13/2020 11:26:08 AM,206.105.B,00,1.747,,,,,,,
06079711442010000,RP,Commercial Property,213 GARDEN DR,GARDEN CENTER SUB,10/13/2020 11:36:23 AM,206.105.B,00,1.045,2007,,,,,,
06079711442040000,RP,Commercial Property,GARDEN DR,GARDEN CENTER SUB,10/13/2020 11:25:28 AM,206.105.B,00,1.221,,,,,,,
06079711442070000,RP,Industrial Real Property,177 GARDEN DR,GARDEN CENTER SUB,10/15/2020 10:52:42 AM,206.105.B,00,3.372,2016,,,,,,
06079711442160000,RP,Commercial Property,96 NORTHSTAR LN,GARDEN CENTER SUB,10/13/2020 11:34:31 AM,206.105.B,00,4.301,2000,,,,,,
06079711442207000,RP,Condo/Townhouse Master,,BECK BORDER COMMONS CONDO,10/13/2020 11:22:29 AM,206.105.B,00,3.627,2007,,,,,,
06079711443010000,RP,Commercial Property,,GARDEN CENTER SUB,10/13/2020 11:29:14 AM,206.105.B,00,0.122,,,,,,,
06079711443047000,RP,Condo/Townhouse Master,NORTH STAR RD,NORTH STAR BUSINESS PARK,10/13/2020 11:27:14 AM,206.105.B,00,1.481,2007,,,,,,
06079711443070000,RP,Commercial Property,131 NORTHSTAR LN,GARDEN CENTER SUB,10/13/2020 11:24:45 AM,206.105.B,00,1.127,2000,,,,,,
06079711443100000,RP,Commercial Property,N STAR LN,GARDEN CENTER SUB,10/13/2020 11:36:47 AM,206.105.B,00,1.369,,,,,,,
06079711450016500,RP,Residential Property,,NORTH STAR SUB PH 3,10/13/2020 11:25:44 AM,206.003.W,00,17.79,,,,,,,
06079711450020000,RP,Government Property,275 ICE CENTER LN,NORTH STAR SUB PH 3,10/13/2020 11:28:40 AM,206.105.B,00,0.81,,,,,,,
06079711450030000,RP,Government Property,495 QUAIL RUN RD,NORTH STAR SUB PH 3,10/13/2020 11:36:21 AM,206.105.B,00,2.34,2007,,,,,,
06079711450050000,RP,Residential Property,168 TIMBERVIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:26:38 AM,206.003.W,00,0.33,2012,03 - Ranch,5 - Forced Air,2019,3,2,1
06079711450070000,RP,Residential Property,180 TIMBER VIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:32:26 AM,206.003.W,00,0.408,2010,03 - Ranch,5 - Forced Air,1769,3,2,0
06079711450090000,RP,Residential Property,194 TIMBER VIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:32:01 AM,206.003.W,00,0.355,2012,08 - Conventional,5 - Forced Air,2138,3,2,0
06079711450110000,RP,Residential Property,210 TIMBERVIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:25:01 AM,206.003.W,00,0.27,2012,08 - Conventional,5 - Forced Air,2652,4,3,0
06079711450130000,RP,Residential Property,224 TIMBER VIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:22:58 AM,206.003.W,00,0.185,2013,03 - Ranch,5 - Forced Air,1878,3,2,0
06079711450150000,RP,Residential Property,242 TIMBER VIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:30:33 AM,206.003.W,00,0.223,2012,03 - Ranch,5 - Forced Air,1516,4,2,1
06079711451010000,RP,Residential Property,270 TIMBER VIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:24:10 AM,206.003.W,00,0.239,2011,03 - Ranch,5 - Forced Air,1536,3,2,0
06079711451030000,RP,Residential Property,284 TIMBER VIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:29:36 AM,206.003.W,00,0.184,2010,03 - Ranch,5 - Forced Air,1533,3,2,0
06079711451050000,RP,Residential Property,,NORTH STAR SUB PH 3,10/13/2020 11:25:05 AM,206.003.W,00,0.225,2011,03 - Ranch,5 - Forced Air,1624,3,2,0
06079711451070000,RP,Residential Property,316 TIMBERVIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:38:36 AM,206.003.W,00,0.325,2012,08 - Conventional,5 - Forced Air,2040,4,2,1
06079711451090000,RP,Residential Property,330 TIMBER VIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:31:19 AM,206.003.W,00,0.344,2012,03 - Ranch,5 - Forced Air,1716,3,2,0
06079711451110000,RP,Residential Property,,NORTH STAR SUB PH 3,10/13/2020 11:38:20 AM,206.003.W,00,0.318,2012,08 - Conventional,5 - Forced Air,2240,4,2,0
06079711452010000,RP,Residential Property,189 TIMBERVIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:33:11 AM,206.003.W,00,0.21,2012,08 - Conventional,5 - Forced Air,1786,3,2,1
06079711452030000,RP,Residential Property,215 TIMBERVIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:28:30 AM,206.003.W,00,0.198,2012,03 - Ranch,5 - Forced Air,1702,3,2,0
06079711452050000,RP,Residential Property,229 TIMBER VIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:38:22 AM,206.003.W,00,0.198,2010,08 - Conventional,5 - Forced Air,1769,3,2,0
06079711452070000,RP,Residential Property,243 TIMBERVIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:23:04 AM,206.003.W,00,0.198,2012,03 - Ranch,5 - Forced Air,1747,3,2,0
06079711452090000,RP,Residential Property,257 TIMBER VIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:27:40 AM,206.003.W,00,0.198,2012,03 - Ranch,5 - Forced Air,2083,4,2,1
06079711452110000,RP,Residential Property,271 TIMBER VIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:30:32 AM,206.003.W,00,0.198,2013,03 - Ranch,5 - Forced Air,1735,3,2,0
06079711452130000,RP,Residential Property,285 TIMBER VIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:27:02 AM,206.003.W,00,0.198,2011,03 - Ranch,5 - Forced Air,1649,3,2,0
06079711452150000,RP,Residential Property,313 TIMBER VIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:33:33 AM,206.003.W,00,0.206,2012,08 - Conventional,5 - Forced Air,3186,4,3,0
06079711452170000,RP,Residential Property,115 RIDGELINE LN,NORTH STAR SUB PH 3,10/13/2020 11:27:11 AM,206.003.W,00,0.28,2013,03 - Ranch,5 - Forced Air,1782,4,2,0
06079711452190000,RP,Residential Property,97 RIDGELINE LN,NORTH STAR SUB PH 3,10/13/2020 1:01:49 PM,206.003.W,00,0.198,2012,03 - Ranch,5 - Forced Air,1888,4,2,0
06079711452210000,RP,Residential Property,87 RIDGE LINE LN,NORTH STAR SUB PH 3,10/13/2020 11:28:35 AM,206.003.W,00,0.198,2012,03 - Ranch,5 - Forced Air,1780,4,2,0
06079711452230000,RP,Residential Property,71 RIDGE LINE LN,NORTH STAR SUB PH 3,10/13/2020 11:27:23 AM,206.003.W,00,0.198,2011,03 - Ranch,5 - Forced Air,1643,3,2,0
06079711452250000,RP,Residential Property,57 RIDGELINE LN,NORTH STAR SUB PH 3,10/13/2020 11:30:23 AM,206.003.W,00,0.198,2013,03 - Ranch,5 - Forced Air,1877,3,2,0
06079711452270000,RP,Residential Property,43 RIDGE LINE LN,NORTH STAR SUB PH 3,10/13/2020 11:35:39 AM,206.003.W,00,0.198,2012,03 - Ranch,5 - Forced Air,1762,4,2,0
06079711452290000,RP,Residential Property,29 RIDGELINE LN,NORTH STAR SUB PH 3,10/13/2020 11:27:46 AM,206.003.W,00,0.198,2013,03 - Ranch,5 - Forced Air,1888,4,2,0
06079711452310000,RP,Residential Property,11 RIDGELINE LN,NORTH STAR SUB PH 3,10/13/2020 11:24:21 AM,206.003.W,00,0.251,2013,08 - Conventional,5 - Forced Air,1747,3,2,0
06079711453010000,RP,Residential Property,352 TIMBERVIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:29:39 AM,206.003.W,00,0.239,2012,03 - Ranch,5 - Forced Air,1676,3,2,0
06079711453030000,RP,Residential Property,366 TIMBER VIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:36:08 AM,206.003.W,00,0.21,2011,03 - Ranch,5 - Forced Air,1646,3,2,0
06079711453050000,RP,Residential Property,378 TIMBER VIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:25:45 AM,206.003.W,00,0.21,2011,03 - Ranch,5 - Forced Air,1646,3,2,0
06079711453070000,RP,Residential Property,390 TIMBER VIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:31:59 AM,206.003.W,00,0.21,2011,03 - Ranch,5 - Forced Air,1646,3,2,0
06079711453090000,RP,Residential Property,404 TIMBER VIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:38:47 AM,206.003.W,00,0.211,2011,03 - Ranch,5 - Forced Air,1766,3,2,0
06079711453110000,RP,Residential Property,418 TIMBER VIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:28:57 AM,206.003.W,00,0.211,2011,03 - Ranch,5 - Forced Air,1638,3,2,0
06079711453130000,RP,Residential Property,432 TIMBER VIEW CIR,NORTH STAR SUB PH 3,10/13/2020 11:37:10 AM,206.003.W,00,0.242,2011,03 - Ranch,5 - Forced Air,1602,3,2,0
06079711454010000,RP,Residential Property,14 RIDGELINE LN,NORTH STAR SUB PH 3,10/13/2020 11:29:35 AM,206.003.W,00,0.207,2012,03 - Ranch,5 - Forced Air,1628,3,2,0
06079711454030000,RP,Residential Property,30 RIDGELINE LN,NORTH STAR SUB PH 3,10/13/2020 11:25:43 AM,206.003.W,00,0.198,2012,03 - Ranch,5 - Forced Air,1602,3,2,0
06079711454050000,RP,Residential Property,44 RIDGELINE LN,NORTH STAR SUB PH 3,10/13/2020 11:36:54 AM,206.003.W,00,0.198,2012,08 - Conventional,5 - Forced Air,1631,3,2,0
06079711454070000,RP,Residential Property,60 RIDGE LINE LN,NORTH STAR SUB PH 3,10/13/2020 11:29:44 AM,206.003.W,00,0.198,2010,03 - Ranch,5 - Forced Air,1657,3,2,0
