id,category,subcategory,address,subdivision,modified,neighborhood,lot_size,acres,year_built,style,heating,sqft,bedrooms,full_baths,half_baths
06079907205210000,RP,Commercial Property,118 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 1:01:49 PM,206.101.D,"2,793",,1872,,,,,,
06079907205240000,RP,Commercial Property,104 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:25:37 AM,206.101.D,"15,827",,1920,,,,,,
06079907206010000,RP,Commercial Property,208 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 1:01:49 PM,206.101.D,"53,726",,1959,,,,,,
06079907206160000,RP,Commercial Property,E BABCOCK ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:32:05 AM,206.101,"18,240",,1978,,,,,,
06079907206170000,RP,Government Property,,BOZEMAN ORIGINAL PLAT,10/13/2020 11:32:26 AM,206.101.D,"9,700",,,,,,,,
06079907206250000,RP,Government Property,,BOZEMAN ORIGINAL PLAT,10/13/2020 11:25:56 AM,206.101,"16,988",,,,,,,,
06079907206350000,RP,Commercial Property,316 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:31:40 AM,206.101.D,"11,320",,1935,,,,,,
06079907206370000,RP,Commercial Property,308-312 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:24:47 AM,206.101.D,"6,660",,1907,,,,,,
06079907206400000,RP,Commercial Property,238-246 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:30:45 AM,206.101.D,"10,920",,1881,,,,,,
06079907206420000,RP,Commercial Property,234 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:24:44 AM,206.101.D,"4,290",,1957,,,,,,
06079907206440000,RP,Commercial Property,230 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:32:41 AM,206.101.D,"4,290",,1919,,,,,,
06079907206470000,RP,Commercial Property,222 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:32:35 AM,206.101.D,"10,400",,1916,,,,,,
06079907208010000,RP,Commercial Property,12 N 3RD AVE,TRACYS 1ST ADD,10/13/2020 11:26:22 AM,206.101.D,"16,800",,1975,,,,,,
06079907208100000,RP,Commercial Property,201 W MAIN ST,TRACYS 1ST ADD,10/13/2020 1:01:49 PM,206.101.D,"26,880",,1982,,,,,,
06079907208140000,RP,Commercial Property,35 N GRAND AVE,TRACYS 1ST ADD,10/13/2020 11:31:20 AM,206.101,"9,800",,2011,,,,,,
06079907208180000,RP,Commercial Property,W MENDENHALL ST,TRACYS 1ST ADD,10/13/2020 11:23:12 AM,206.101,"13,720",,1974,,,,,,
06079907208220000,RP,Commercial Property,220 W MENDENHALL ST,TRACYS 1ST ADD,10/13/2020 11:30:54 AM,206.101,"15,680",,1974,,,,,,
06079907209010000,RP,Commercial Property,131 W MAIN ST,TRACYS 1ST ADD,10/13/2020 11:26:54 AM,206.101.D,"8,032",,1931,,,,,,
06079907209020000,RP,Commercial Property,129 W MAIN ST,TRACYS 1ST ADD,10/13/2020 11:26:11 AM,206.101.D,"4,760",,1910,,,,,,
06079907209040000,RP,Commercial Property,125 W MAIN ST,TRACYS 1ST ADD,10/13/2020 11:28:31 AM,206.101.D,"3,220",,1902,,,,,,
06079907209060000,RP,Commercial Property,121 W MAIN ST,TRACYS 1ST ADD,10/13/2020 11:40:07 AM,206.101.D,"7,840",,1935,,,,,,
06079907209070000,RP,Commercial Property,W MAIN ST,TRACYS 1ST ADD,10/13/2020 11:32:22 AM,206.101.D,"1,411",,,,,,,,
06079907209107000,RP,Condo/Townhouse Master,105 W MAIN ST,BAXTER CONDO,10/13/2020 11:31:33 AM,206.101.D,"14,408",,1985,,,,,,
06079907209150000,RP,Commercial Property,25 N WILLSON AVE,TRACYS 1ST ADD,10/13/2020 11:28:09 AM,206.101,"17,360",,1940,,,,,,
06079907209180000,RP,Commercial Property,W MENDENHALL ST,TRACYS 1ST ADD,10/13/2020 11:32:52 AM,206.101,"3,947",,,,,,,,
06079907209190000,RP,Commercial Property,W MENDENHALL ST,TRACYS 1ST ADD,10/13/2020 11:35:27 AM,206.101,"6,205",,1984,,,,,,
06079907209200000,RP,Commercial Property,W MENDENHALL ST,TRACYS 1ST ADD,10/13/2020 11:26:44 AM,206.101,"3,944",,1984,,,,,,
06079907209210000,RP,Commercial Property,W MENDENHALL ST,TRACYS 1ST ADD,10/13/2020 11:31:05 AM,206.101,"7,840",,1950,,,,,,
06079907210010000,RP,Commercial Property,43 W MAIN ST,TRACYS 1ST ADD,10/13/2020 11:24:03 AM,206.101.D,"3,500",,1910,,,,,,
06079907210067000,RP,Condo/Townhouse Master,29-39 W MAIN ST,HATHHORN CONDO,10/13/2020 11:35:52 AM,206.101.D,"12,180",,,,,,,,
06079907210070000,RP,Commercial Property,25 W MAIN ST,TRACYS 1ST ADD,10/13/2020 11:27:49 AM,206.101.D,"7,700",,1910,,,,,,
06079907210090000,RP,Commercial Property,17 W MAIN ST,TRACYS 1ST ADD,9/8/2021 11:19:51 AM,206.101.D,"7,840",,1928,,,,,,
06079907210130000,RP,Commercial Property,7 W MAIN ST,TRACYS 1ST ADD,10/13/2020 1:01:49 PM,206.101.D,"10,080",,1906,,,,,,
06079907210150000,RP,Commercial Property,1 W MAIN ST,TRACYS 1ST ADD,10/13/2020 1:01:49 PM,206.101.D,"4,900",,1904,,,,,,
06079907210180000,RP,Commercial Property,23 N TRACY AVE,TRACYS 1ST ADD,10/22/2020 8:52:20 AM,206.101.D,"4,900",,1900,,,,,,
06079907210210000,RP,Commercial Property,27 N TRACY AVE,TRACYS 1ST ADD,10/13/2020 11:37:09 AM,206.101.D,"9,720",,1936,,,,,,
06079907210280000,RP,Commercial Property,24 W MENDENHALL ST,TRACYS 1ST ADD,10/13/2020 1:01:49 PM,206.101.D,"19,342",,2019,,,,,,
06079907210310000,RP,Government Property,N WILLSON AVE,TRACYS 1ST ADD,10/13/2020 11:36:03 AM,206.101.D,"11,480",,1977,,,,,,
06079907211010000,RP,Commercial Property,1-5 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:31:54 AM,206.101.D,"7,200",,1940,,,,,,
06079907211050000,RP,Commercial Property,9 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 1:01:49 PM,206.101.D,"6,300",,1910,,,,,,
06079907211077000,RP,Condo/Townhouse Master,11 E MAIN ST,BARNETT CONDO,10/13/2020 11:28:13 AM,206.101.D,"4,650",,,,,,,,
06079907211090000,RP,Commercial Property,17 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/22/2020 8:11:57 AM,206.101.D,"4,950",,1905,,,,,,
06079907211100000,RP,Commercial Property,23 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 1:01:49 PM,206.101.D,"4,050",,1900,,,,,,
06079907211137000,RP,Condo/Townhouse Master,27 E MAIN ST,27 EAST MAIN CONDO,10/13/2020 11:35:43 AM,206.101.D,"5,850",,,,,,,,
06079907211150000,RP,Commercial Property,29 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:31:12 AM,206.101.D,"3,300",,1903,,,,,,
06079907211180000,RP,Commercial Property,35-37 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:30:34 AM,206.101.D,"12,000",,1900,,,,,,
06079907211217000,RP,Condo/Townhouse Master,26 E MENDENHALL ST,INTERMODAL COMMERCE CONDO,10/13/2020 11:25:27 AM,206.101.D,"35,304",,1977,,,,,,
06079907212017000,RP,Condo/Townhouse Master,101 E MAIN ST,GENERAL WILLSON BLDG CONDO,10/13/2020 11:36:33 AM,206.101.D,"7,950",,1902,,,,,,
06079907212040000,RP,Commercial Property,107 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:24:28 AM,206.101.D,"8,925",,1888,,,,,,
06079907212050000,RP,Commercial Property,115 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:24:56 AM,206.101.D,"4,200",,1895,,,,,,
06079907212080000,RP,Commercial Property,121 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:33:43 AM,206.101.D,"4,200",,1898,,,,,,
06079907212090000,RP,Commercial Property,123 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:30:30 AM,206.101.D,"3,702",,1900,,,,,,
06079907212100000,RP,Commercial Property,127 E MAIN ST,BOZEMAN ORIGINAL PLAT,9/3/2021 11:19:42 AM,206.101.D,"3,450",,1890,,,,,,
06079907212120000,RP,Commercial Property,129 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 1:01:49 PM,206.101.D,"4,200",,1895,,,,,,
06079907212140000,RP,Commercial Property,131 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:26:31 AM,206.101.D,"4,200",,1890,,,,,,
06079907212160000,RP,Commercial Property,137 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:37:58 AM,206.101.D,"4,950",,1893,,,,,,
06079907212300000,RP,Commercial Property,35 N BOZEMAN AVE,BOZEMAN ORIGINAL PLAT,10/13/2020 11:35:37 AM,206.101,"11,850",,1900,,,,,,
06079907212310000,RP,Commercial Property,E MENDENHALL ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:34:52 AM,206.101,"7,173",,,,,,,,
06079907212320000,RP,Government Property,E MENDENHALL ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:22:54 AM,206.101,"5,578",,,,,,,,
06079907212350000,RP,Government Property,E MENDENHALL ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:35:10 AM,206.101,"10,934",,,,,,,,
06079907212390000,RP,Government Property,N BLACK AVE,BOZEMAN ORIGINAL PLAT,10/13/2020 11:22:55 AM,206.101,"6,055",,,,,,,,
06079907212420000,RP,Government Property,,BOZEMAN ORIGINAL PLAT,10/13/2020 11:36:47 AM,206.101,"4,008",,,,,,,,
06079907213010000,RP,Commercial Property,201 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:28:36 AM,206.101.D,"8,100",,1929,,,,,,
06079907213060000,RP,Commercial Property,219 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:26:34 AM,206.101.D,"14,700",,2010,,,,,,
06079907213100000,RP,Commercial Property,223 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:32:10 AM,206.101.D,"4,219",,2018,,,,,,
06079907213120000,RP,Commercial Property,225 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/19/2021 12:23:08 PM,206.101.D,"3,943",,2010,,,,,,
06079907213140000,RP,Commercial Property,229 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 1:01:49 PM,206.101.D,"8,498",,2019,,,,,,
06079907213180000,RP,Commercial Property,235 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:40:30 AM,206.101.D,"3,750",,1878,,,,,,
06079907213200000,RP,Commercial Property,241 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:24:39 AM,206.101.D,"7,419",,1927,,,,,,
06079907213220000,RP,Commercial Property,303 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 1:01:49 PM,206.101.D,"4,217",,1927,,,,,,
06079907213240000,RP,Commercial Property,311 E MAIN ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:27:07 AM,206.101.D,"9,132",,1891,,,,,,
06079907213287000,RP,Condo/Townhouse Master,321 E MAIN ST,BOZEMAN MULTILEVEL CONDO,10/13/2020 1:01:49 PM,206.101.D,"14,568",,,,,,,,
06079907213340000,RP,Commercial Property,,BOZEMAN ORIGINAL PLAT,10/13/2020 11:25:07 AM,206.101,"11,637",,1977,,,,,,
06079907213360000,RP,Commercial Property,326 E MENDENHALL ST,BOZEMAN ORIGINAL PLAT,10/13/2020 1:01:49 PM,206.101,"1,504",,1939,,,,,,
06079907213380000,RP,Commercial Property,E MENDENHALL ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:37:33 AM,206.101,"4,200",,,,,,,,
06079907213390000,RP,Commercial Property,E MENDENHALL ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:32:00 AM,206.101,"17,910",,,,,,,,
06079907213460000,RP,Commercial Property,234 E MENDENHALL ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:34:19 AM,206.101,"5,648",,1890,,,,,,
06079907213500000,RP,Commercial Property,,BOZEMAN ORIGINAL PLAT,10/13/2020 11:36:05 AM,206.101,"6,237",,,,,,,,
06079907213520000,RP,Commercial Property,34 N BOZEMAN AVE,BOZEMAN ORIGINAL PLAT,10/13/2020 11:23:40 AM,206.101,"3,360",,1900,,,,,,
06079907213540000,RP,Commercial Property,232 E MENDENHALL ST,BOZEMAN ORIGINAL PLAT,10/13/2020 1:01:49 PM,206.101,"4,320",,1925,,,,,,
06079907213580000,RP,Commercial Property,40 N BOZEMAN AVE,BOZEMAN ORIGINAL PLAT,10/19/2021 12:21:27 PM,206.101,"7,000",,1959,,,,,,
06079907213640000,RP,Commercial Property,34 N BOZEMAN AVE,BOZEMAN ORIGINAL PLAT,10/13/2020 11:25:04 AM,206.101,"14,000",,1948,,,,,,
06079907215017000,RP,Condo/Townhouse Master,215 W MENDENHALL ST,MARTEL FINANCIAL CENTER CONDO,10/13/2020 1:01:49 PM,206.101,"72,660",,1980,,,,,,
06079907215100000,RP,Commercial Property,103 N GRAND AVE,TRACYS 2ND ADD,10/13/2020 11:26:13 AM,206.101,"5,460",,1930,,,,,,
06079907215220000,RP,Residential Property,121 N GRAND AVE,TRACYS 2ND ADD,10/13/2020 11:28:35 AM,206.020.C,"5,880",,1942,10 - Old Style,5 - Forced Air,1402,3,1,0
06079907216010000,RP,Commercial Property,135 W MENDENHALL ST,TRACYS 2ND ADD,10/13/2020 11:24:09 AM,206.101,"7,000",,1952,,,,,,
06079907216057000,RP,Condo/Townhouse Master,125 W MENDENHALL ST,BRIDGERVIEW CONDO,10/13/2020 11:34:23 AM,206.101,"16,520",,1985,,,,,,
06079907216120000,RP,Commercial Property,103 W MENDENHALL ST,TRACYS 2ND ADD,10/13/2020 11:34:42 AM,206.101,"23,520",,1939,,,,,,
06079907216140000,RP,Government Property,121 N WILLSON AVE,TRACYS 2ND ADD,10/13/2020 11:39:16 AM,206.101.A,"7,840",,1974,,,,,,
06079907216160000,RP,Government Property,W LAMME ST,TRACYS 2ND ADD,10/13/2020 11:25:06 AM,206.101.A,"7,840",,1984,,,,,,
06079907216180000,RP,Residential Property,112 W LAMME ST,TRACYS 2ND ADD,10/13/2020 11:24:02 AM,206.020.C,"6,384",,1945,10 - Old Style,1 - Floor/Wall/Space,1635,3,2,0
06079907216240000,RP,Commercial Property,120 N GRAND AVE,TRACYS 2ND ADD,10/13/2020 11:28:46 AM,206.101.A,"4,900",,1880,,,,,,
06079907216270000,RP,Commercial Property,114 N GRAND AVE,TRACYS 2ND ADD,10/13/2020 11:37:13 AM,206.020.C,"4,900",,1930,,,,,,
06079907217010000,RP,Government Property,W MENDENHALL ST,TRACYS 2ND ADD,10/13/2020 11:33:49 AM,206.101.D,"16,335",,,,,,,,
06079907217127000,RP,Condo/Townhouse Master,5 W MENDENHALL ST,HBM COMMERCIAL CONDO,10/13/2020 11:31:40 AM,206.101.D,"31,339",,2017,,,,,,
06079907217140000,RP,Commercial Property,111 N TRACY AVE,TRACYS 2ND ADD,10/13/2020 1:01:49 PM,206.101.A,"7,840",,1974,,,,,,
06079907217160000,RP,Residential Property,119 N TRACY AVE,TRACYS 2ND ADD,10/13/2020 11:28:57 AM,206.020.C,"5,628",,1925,10 - Old Style,5 - Forced Air,936,2,1,0
06079907217180000,RP,Residential Property,121 N TRACY AVE,TRACYS 2ND ADD,10/13/2020 11:31:03 AM,206.020.C,"5,628",,1925,10 - Old Style,5 - Forced Air,936,2,1,0
06079907217210000,RP,Residential Property,14 W LAMME ST,TRACYS 2ND ADD,10/13/2020 11:35:57 AM,206.020.C,"7,784",,1948,10 - Old Style,5 - Forced Air,2043,3,2,0
06079907217240000,RP,Residential Property,18 W LAMME ST,TRACYS 2ND ADD,10/13/2020 11:39:35 AM,206.020.C,"6,300",,2007,10 - Old Style,1 - Floor/Wall/Space,1319,2,2,0
06079907217270000,RP,Residential Property,22 W LAMME ST,TRACYS 2ND ADD,10/13/2020 11:30:14 AM,206.020.C,"6,860",,1980,05 - Traditional or Victorian,1 - Floor/Wall/Space,1988,5,2,0
06079907217290000,RP,Residential Property,26 W LAMME ST,TRACYS 2ND ADD,10/13/2020 11:28:49 AM,206.020.C,"3,500",,1890,10 - Old Style,7 - Electric Baseboard/Electric Radiant,1411,3,2,0
06079907217310000,RP,Residential Property,116 N WILLSON AVE,TRACYS 2ND ADD,10/13/2020 11:29:38 AM,206.020.C,"3,500",,2011,10 - Old Style,1 - Floor/Wall/Space,976,1,2,0
06079907218010000,RP,Residential Property,112 N TRACY AVE,BOZEMAN ORIGINAL PLAT,10/13/2020 11:27:47 AM,206.020.C,"4,400",,1954,10 - Old Style,5 - Forced Air,900,2,1,0
06079907218200000,RP,Commercial Property,25 E MENDENHALL ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:34:40 AM,206.101.D,"29,800",,2014,,,,,,
06079907218270000,RP,Commercial Property,E LAMME ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:30:56 AM,206.101.A,"27,360",,2015,,,,,,
06079907218320000,RP,Commercial Property,,BOZEMAN ORIGINAL PLAT,10/13/2020 11:23:50 AM,206.101.A,"11,325",,,,,,,,
06079907218370000,RP,Commercial Property,,BOZEMAN ORIGINAL PLAT,10/13/2020 11:23:39 AM,206.101.A,"9,225",,,,,,,,
06079907219010000,RP,Commercial Property,101 E MENDENHALL ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:29:13 AM,206.101,"12,600",,1946,,,,,,
06079907219060000,RP,Commercial Property,109 E MENDENHALL ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:29:51 AM,206.101,"10,500",,1940,,,,,,
06079907219120000,RP,Commercial Property,121 E MENDENHALL ST,BOZEMAN ORIGINAL PLAT,10/13/2020 1:01:49 PM,206.101,"19,140",,1986,,,,,,
06079907219190000,RP,Commercial Property,115 N BOZEMAN AVE,BOZEMAN ORIGINAL PLAT,10/13/2020 1:01:49 PM,206.101.A,"8,400",,1976,,,,,,
06079907219210000,RP,Residential Property,120 E LAMME ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:26:53 AM,206.020.C,"4,950",,1991,10 - Old Style,5 - Forced Air,1212,3,2,0
06079907219230000,RP,Residential Property,118 E LAMME ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:24:20 AM,206.020.C,"3,450",,1889,10 - Old Style,1 - Floor/Wall/Space,437,1,1,0
06079907219250000,RP,Residential Property,114 E LAMME ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:36:55 AM,206.020.C,"7,650",,1924,10 - Old Style,5 - Forced Air,900,3,1,0
06079907219300000,RP,Commercial Property,116 N BLACK AVE,BOZEMAN ORIGINAL PLAT,10/13/2020 11:38:07 AM,206.101.A,"8,400",,1964,,,,,,
06079907219350000,RP,Residential Property,108 E LAMME ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:26:25 AM,206.020.C,"12,600",,1915,08 - Conventional,1 - Floor/Wall/Space,4004,8,6,0
06079907220200000,RP,Commercial Property,201 E MENDENHALL ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:28:22 AM,206.101,"21,000",,1961,,,,,,
06079907220215001,RP,Commercial Property,221 E MENDENHALL ST,BOZEMAN ORIGINAL PLAT,10/13/2020 1:01:49 PM,206.101,"6,600",,1958,,,,,,
06079907220215002,RP,Commercial Property,225 E MENDENHALL ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:27:06 AM,206.101,"6,000",,1958,,,,,,
06079907220250000,RP,Commercial Property,E MENDENHALL ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:36:43 AM,206.101,"8,400",,1979,,,,,,
06079907220280000,RP,Commercial Property,E MENDENHALL ST,BOZEMAN ORIGINAL PLAT,10/19/2021 12:47:14 PM,206.101,"12,600",,1974,,,,,,
06079907220310000,RP,Commercial Property,317 E MENDENHALL ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:30:41 AM,206.101,"9,450",,1956,,,,,,
06079907220330000,RP,Commercial Property,101 N ROUSE AVE,BOZEMAN ORIGINAL PLAT,10/13/2020 11:23:39 AM,206.101,"3,485",,1905,,,,,,
06079907220367000,RP,Condo/Townhouse Master,109 N ROUSE AVE,GMG CONDO,10/13/2020 11:26:49 AM,206.101,"7,893",,2009,,,,,,
06079907220450000,RP,Government Property,220 E LAMME ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:26:19 AM,206.101.A,"54,449",,,,,,,,
06079907220520000,RP,Government Property,214 E LAMME ST,BOZEMAN ORIGINAL PLAT,10/13/2020 11:34:27 AM,206.101.A,"10,200",,,,,,,,
06079907220560000,RP,Commercial Property,122 N BOZEMAN AVE,BOZEMAN ORIGINAL PLAT,10/13/2020 1:01:49 PM,206.020.C,"16,900",,,,,,,,
06079907221010000,RP,Commercial Property,217 W LAMME ST,TRACYS 3RD ADD,10/13/2020 11:27:12 AM,206.020.C,"13,300",,1945,,,,,,
06079907221080000,RP,Residential Property,215 W LAMME ST,TRACYS 3RD ADD,10/13/2020 11:31:13 AM,206.020.C,"8,540",,1931,10 - Old Style,5 - Forced Air,803,3,2,0
06079907221090000,RP,Residential Property,209 W LAMME ST,TRACYS 3RD ADD,10/13/2020 11:31:12 AM,206.020.C,"3,388",,1965,10 - Old Style,1 - Floor/Wall/Space,720,2,1,0
06079907221110000,RP,Residential Property,205 W LAMME ST,TRACYS 3RD ADD,10/13/2020 11:35:23 AM,206.020.C,"4,477",,2012,03 - Ranch,5 - Forced Air,1056,3,2,0
06079907221140000,RP,Residential Property,203 W LAMME ST,TRACYS 3RD ADD,10/13/2020 11:23:48 AM,206.020.C,"9,075",,1920,08 - Conventional,1 - Floor/Wall/Space,2506,4,4,0
06079907221200000,RP,Commercial Property,211 N GRAND AVE,TRACYS 3RD ADD,10/13/2020 11:35:56 AM,206.101.A,"10,500",,1946,,,,,,
